,,Fume Hood-1 Sash Position Input,BAI,#bard_lab_131/fh-1_sash_pos
,,Fume Hood-2 Flow Feedback,BAI,#bard_lab_131/fh-2_flow_fbk
,,Fume Hood-2 Sash Position Input,BAI,#bard_lab_131/fh-2_sash_pos
,,SAV-1 Flow Feedback,BAI,#bard_lab_131/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,#bard_lab_131/sav-1_sa_temperature
,,SAV Damper Position,BAI,#bard_lab_131/sav_dmpr_pos
,,Zone Temp,ASVI,#bard_lab_131/zone_temp
,,EM Shutdown,BBI,#bard_lab_131/em_shutdown
,,Fume Hood-1 Flow Alarm,BBI,#bard_lab_131/fh-1_flow_alm
,,Fume Hood-2 Flow Alarm,BBI,#bard_lab_131/fh-2_flow_alm
,,Occupancy Sensor,BBI,#bard_lab_131/occ_sensor
,,FTR Valve,BAO,#bard_lab_131/ftr_valve
,,GEX Setpt AO,BAO,#bard_lab_131/gex_setpt_ao
,,SAV-1 Flow Setpoint,BAO,#bard_lab_131/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,#bard_lab_131/sav-1_reheat_valve
,,SAV-2 Setpt AO,BAO,#bard_lab_131/sav2_setpt_ao
,,FH-1 Decommission,BBO,#bard_lab_131/fh1_decommision
,,FH-2 Decommission,BBO,#bard_lab_131/fh2_decommision
,,Fume Hood 2 Occ Sensor,BBO,#bard_lab_131/fh2_occ
,,Fume Hood Occ Sensor,BBO,#bard_lab_131/fh1_occ
,,% Furniture,BAV,#bard_lab_131/furniture_percent
,,Active Zone,BAV,#bard_lab_131/active_zones
,,Air Changes per Hour,BAV,#bard_lab_131/ach
,,Ceiling Height,BAV,#bard_lab_131/clg_ht
,,chw_load_shed,BAV,#bard_lab_131/m344
,,Color,BAV,#bard_lab_131/color_av
,,Cooling Percent,BAV,#bard_lab_131/cooling_percent_av
,,Cooling Setpoint,BAV,#bard_lab_131/cooling_setpoint_av
,,Cool Request,BAV,#bard_lab_131/cool_request
,,Corrected Setpoint Adjust,BAV,#bard_lab_131/corrected_sp_adj
,,Cubic ft of Furniture,BAV,#bard_lab_131/furniture_ft3
,,EI Weighting,BAV,#bard_lab_131/ei_weight
,,Environmental Index Count,BAV,#bard_lab_131/item_count
,,FH-1 Flow,BAV,#bard_lab_131/fh-1_flow_av
,,FH-1 Sash Position,BAV,#bard_lab_131/fh-1_sash_pct
,,FH-2 Flow,BAV,#bard_lab_131/fh-2_flow_av
,,FH-2 Sash Position,BAV,#bard_lab_131/fh-2_sash_pct
,,Flow Differential,BAV,#bard_lab_131/differential
,,GEX Setpt,BAV,#bard_lab_131/gex_setpt
,,Heating Percent,BAV,#bard_lab_131/heating_percent_av
,,Heating Run Request,BAV,#bard_lab_131/ht_run_for
,,Heating Setpoint,BAV,#bard_lab_131/heating_setpoint_av
,,Heat Request,BAV,#bard_lab_131/heat_request
,,Heat Request,BAV,#bard_lab_131/rcp_heat_request
,,Max Cooling Flow,BAV,#bard_lab_131/exh_max_flow
,,Metric,BAV,#bard_lab_131/metric_conv
,,Minimum Occupied Flow,BAV,#bard_lab_131/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,#bard_lab_131/sup_unocc_min_flow
,,OA Humidity,BAV,#bard_lab_131/oa_humidity
,,OA Temperature,BAV,#bard_lab_131/oa_temperature
,,Offset Flow Stpt Deviation,BAV,#bard_lab_131/offset_flo_stpt_dev
,,point name,BAV,#bard_lab_131/m339
,,point name,BAV,#bard_lab_131/m769
,,Reheat Heating % High Limit,BAV,#bard_lab_131/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,#bard_lab_131/rhw_htg_percent_low
,,Room Square Footage,BAV,#bard_lab_131/room_sqf
,,Run Request,BAV,#bard_lab_131/sys_run_req
,,SAV-1 Flow Setpoint,BAV,#bard_lab_131/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,#bard_lab_131/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,#bard_lab_131/sav-1_max
,,SAV-1 Min,BAV,#bard_lab_131/sav-1_min
,,SAV-1 Setpoint,BAV,#bard_lab_131/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,#bard_lab_131/sav-1_sat_stpt_av
,,SAV-2 Setpoint,BAV,#bard_lab_131/sav-2_setpt
,,steam_load_shed,BAV,#bard_lab_131/m361
,,Supply Air Valve 1 Flow,BAV,#bard_lab_131/sav-1_flow_av
,,Total Exhaust Flow,BAV,#bard_lab_131/teflow
,,Total Exhaust Setpoint,BAV,#bard_lab_131/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,#bard_lab_131/flow_offset
,,Total Supply Flow,BAV,#bard_lab_131/tsflow
,,Zone EI Time Satisfied,BAV,#bard_lab_131/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#bard_lab_131/total_weight
,,Zone Environmental Index,BAV,#bard_lab_131/zn_enviro_indx
,,Zone Temp,BAV,#bard_lab_131/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#bard_lab_131/enviro_windx
,,Effective Occupancy,BBV,#bard_lab_131/eff_occ
,,EM Power DAT Alarm Enable,BBV,#bard_lab_131/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#bard_lab_131/em_flow_enbl
,,EM Power Phoenix Alarm Enable,BBV,#bard_lab_131/em_phx_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_lab_131/em_zone_enbl
,,Energy Saving,BBV,#bard_lab_131/energy_saving
,,FH1 DCx,BBV,#bard_lab_131/fh1_dcx
,,FH2 DCx,BBV,#bard_lab_131/fh2_dcx
,,FH-1 Mode,BBV,#bard_lab_131/fh-1_occ_bv
,,FH-2 Mode,BBV,#bard_lab_131/fh-2_occ_bv
,,Fumehood 1,BBV,#bard_lab_131/fh-1_id
,,Fumehood 2,BBV,#bard_lab_131/fh-2_id
,,General Maintenance,BBV,#bard_lab_131/general_maintenance
,,General Zone Alarm,BBV,#bard_lab_131/general_zone_alarm
,,Local Occupied,BBV,#bard_lab_131/local_occupied_bv
,,Occupancy,BBV,#bard_lab_131/occ_status
,,Occupied,BBV,#bard_lab_131/occupied_bv
,,point name,BBV,#bard_lab_131/m457
,,point name,BBV,#bard_lab_131/m767
,,SAV-1 FLOW ON BV,BBV,#bard_lab_131/sav-1_flow_on_bv
,,schedule,BBV,#bard_lab_131/schedule
,,Scheduled Occupied,BBV,#bard_lab_131/scheduled_occupied_bv
,,Supply Air Valve 1,BBV,#bard_lab_131/sav-1_id
,,Supply Air Valve 1 Flow,BBV,#bard_lab_131/sav-1_flow_alarm_bv
,,Vacancy,BBV,#bard_lab_131/vacancy
,,point name,BMSV,#bard_lab_131/m381
,,Zone Mode Status Display,BMSV,#bard_lab_131/zone_mode_status_display
,,FUMEHOOD-1_SASH,BALM,#bard_lab_131/fh-1_sash_alarm
,,FUMEHOOD-1_SASH,BALM,#bard_lab_131/fh-2_sash_alarm
,,FUMEHOOD-1 FLOW,BALM,#bard_lab_131/fh-1_flow_alarm
,,FUMEHOOD-2 FLOW,BALM,#bard_lab_131/fh-2_flow_alarm
,,SAV-1_FEEDBACK,BALM,#bard_lab_131/sav-1_feedback
,,SAV-1_SAT_ERROR_ALRM,BALM,#bard_lab_131/sav-1_sat_error_alrm
,,SAV-1 Temp Alarm,BALM,#bard_lab_131/sav-1_temp_alarm
,,SUPPLY_FLOW,BALM,#bard_lab_131/supply_flow
,,Zone Temp Alarm,BALM,#bard_lab_131/ztmp_alrm
,,ZS Alarm,BALM,#bard_lab_131/zs_alrm
,,AHU Fan Status,BNI2,#bard_lab_131/ahu_status
,,AHU Static Pressure,ANI,#bard_lab_131/ahu_static
,,Chilled Water,ANI,#bard_lab_131/chilled_load_shed
,,CHW System Status,BNI2,#bard_lab_131/chw_system_status
,,EAHU Fan Status,BNI2,#bard_lab_131/eahu_status
,,EAHU Suction Pressure,ANI,#bard_lab_131/eahu_suction
,,Emergency Power,BNI,#bard_lab_131/em_power
,,Entering Air Temp,ANI,#bard_lab_131/ahu_dat
,,Gex FLow,ANI,#bard_lab_131/gex_flow_feedback
,,HW System Status,BNI2,#bard_lab_131/hw_system_status
,,OA Humidity,ANI,#bard_lab_131/oah
,,OA Temp,ANI,#bard_lab_131/oat
,,SAV-East Flow,ANI,#bard_lab_131/sav_2_flow
,,Setpt Adjust,ANI,#bard_lab_131/setpt_adj
,,Steam,ANI,#bard_lab_131/steam_load_shed
,,SAV-1 Reheat Valve BACnet PID,BPID,#bard_lab_131/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,#bard_lab_131/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,#bard_lab_131/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,#bard_lab_131/sav-1_reheat_valve_bacnet_pid/pidout
,Zone A Lighting,,,
,,Light 1 Dimmer,BAI,#bard_160_zone_a_lighting/light_1_dimmer
,,Light Level 1,BAI,#bard_160_zone_a_lighting/light_level_1
,,Light 1 Status,BBI,#bard_160_zone_a_lighting/light_1_status
,,Occ Sensor,BBI,#bard_160_zone_a_lighting/occ_sensor
,,Light 1 Dimming Command,BAO,#bard_160_zone_a_lighting/light_1_dimming_command
,,Light 1,BBO,#bard_160_zone_a_lighting/light_1
,,Light 1 Dimming OK,BBO,#bard_160_zone_a_lighting/light_1_dimming_ok
,,Foot-Candle Setpoint,BAV,#bard_160_zone_a_lighting/foot-candle_setpoint
,,Light 1 Last,BAV,#bard_160_zone_a_lighting/light_1_last
,,Light 1 Manual Dim,BAV,#bard_160_zone_a_lighting/light_1_manual_dim
,,Occ Alarm Days,BAV,#bard_160_zone_a_lighting/occ_alarm_days
,,Remaing Occ Sensor Time,BAV,#bard_160_zone_a_lighting/remaining_occ_sensor_time
,,Scheduled Occ Sensor Delay,BAV,#bard_160_zone_a_lighting/scheduled_occ_sensor_delay
,,Unscheduled Occ Sensor Delay,BAV,#bard_160_zone_a_lighting/unscheduled_occ_sensor_delay
,,Effective Occ Sensor,BBV,#bard_160_zone_a_lighting/effective_occ_sensor
,,Light 1 Auto OFF,BBV,#bard_160_zone_a_lighting/light_1_auto_off
,,Light 1 Auto ON,BBV,#bard_160_zone_a_lighting/light_1_auto_on
,,Light 1 Lower,BBV,#bard_160_zone_a_lighting/light_1_lower
,,Light 1 Manual Dim Status,BBV,#bard_160_zone_a_lighting/light_1_manual_dim_status
,,Light 1 Raise,BBV,#bard_160_zone_a_lighting/light_1_raise
,,Lights On,BBV,#bard_160_zone_a_lighting/lights_on_bv
,,Schedule,BBV,#bard_160_zone_a_lighting/schedule
,,Scheduled Status,BBV,#bard_160_zone_a_lighting/scheduled_status
,,FC1_ERROR,BALM,#bard_160_zone_a_lighting/fc1_error
,,OCC_ERROR,BALM,#bard_160_zone_a_lighting/occ_error
,,Write-To Light 1,ANO2,#bard_160_zone_a_lighting/write-to_light_1_ano2
,,BACnet PID,BPID,#bard_160_zone_a_lighting/m067
,,BACnet PID / Setpoint,BAV,#bard_160_zone_a_lighting/m067/setpt
,,BACnet PID / Input,BAV,#bard_160_zone_a_lighting/m067/input
,,BACnet PID / PID out,BAV,#bard_160_zone_a_lighting/m067/pidout
,Zone B Lighting,,,
,,Light 1 Dimmer,BAI,#bard_160_zone_b_lighting/light_1_dimmer
,,Light Level 1,BAI,#bard_160_zone_b_lighting/light_level_1
,,Light 1 Status,BBI,#bard_160_zone_b_lighting/light_1_status
,,Occ Sensor,BBI,#bard_160_zone_b_lighting/occ_sensor
,,Light 1 Dimming Command,BAO,#bard_160_zone_b_lighting/light_1_dimming_command
,,Light 1,BBO,#bard_160_zone_b_lighting/light_1
,,Light 1 Dimming OK,BBO,#bard_160_zone_b_lighting/light_1_dimming_ok
,,Foot-Candle Setpoint,BAV,#bard_160_zone_b_lighting/foot-candle_setpoint
,,Light 1 Last,BAV,#bard_160_zone_b_lighting/light_1_last
,,Light 1 Manual Dim,BAV,#bard_160_zone_b_lighting/light_1_manual_dim
,,Occ Alarm Days,BAV,#bard_160_zone_b_lighting/occ_alarm_days
,,Remaing Occ Sensor Time,BAV,#bard_160_zone_b_lighting/remaining_occ_sensor_time
,,Scheduled Occ Sensor Delay,BAV,#bard_160_zone_b_lighting/scheduled_occ_sensor_delay
,,Unscheduled Occ Sensor Delay,BAV,#bard_160_zone_b_lighting/unscheduled_occ_sensor_delay
,,Effective Occ Sensor,BBV,#bard_160_zone_b_lighting/effective_occ_sensor
,,Light 1 Auto OFF,BBV,#bard_160_zone_b_lighting/light_1_auto_off
,,Light 1 Auto ON,BBV,#bard_160_zone_b_lighting/light_1_auto_on
,,Light 1 Lower,BBV,#bard_160_zone_b_lighting/light_1_lower
,,Light 1 Manual Dim Status,BBV,#bard_160_zone_b_lighting/light_1_manual_dim_status
,,Light 1 Raise,BBV,#bard_160_zone_b_lighting/light_1_raise
,,Lights On,BBV,#bard_160_zone_b_lighting/lights_on_bv
,,Schedule,BBV,#bard_160_zone_b_lighting/schedule
,,Scheduled Status,BBV,#bard_160_zone_b_lighting/scheduled_status
,,FC1_ERROR,BALM,#bard_160_zone_b_lighting/fc1_error
,,OCC_ERROR,BALM,#bard_160_zone_b_lighting/occ_error
,,Write-To Light 1,ANO2,#bard_160_zone_b_lighting/write-to_light_1_ano2
,,BACnet PID,BPID,#bard_160_zone_b_lighting/m067
,,BACnet PID / Setpoint,BAV,#bard_160_zone_b_lighting/m067/setpt
,,BACnet PID / Input,BAV,#bard_160_zone_b_lighting/m067/input
,,BACnet PID / PID out,BAV,#bard_160_zone_b_lighting/m067/pidout
,Zone C Lighting,,,
,,Light 1 Dimmer,BAI,#bard_160_zone_c_lighting/light_1_dimmer
,,Light Level 1,BAI,#bard_160_zone_c_lighting/light_level_1
,,Light 1 Status,BBI,#bard_160_zone_c_lighting/light_1_status
,,Occ Sensor,BBI,#bard_160_zone_c_lighting/occ_sensor
,,Light 1 Dimming Command,BAO,#bard_160_zone_c_lighting/light_1_dimming_command
,,Light 1,BBO,#bard_160_zone_c_lighting/light_1
,,Light 1 Dimming OK,BBO,#bard_160_zone_c_lighting/light_1_dimming_ok
,,Foot-Candle Setpoint,BAV,#bard_160_zone_c_lighting/foot-candle_setpoint
,,Light 1 Last,BAV,#bard_160_zone_c_lighting/light_1_last
,,Light 1 Manual Dim,BAV,#bard_160_zone_c_lighting/light_1_manual_dim
,,Occ Alarm Days,BAV,#bard_160_zone_c_lighting/occ_alarm_days
,,Remaing Occ Sensor Time,BAV,#bard_160_zone_c_lighting/remaining_occ_sensor_time
,,Scheduled Occ Sensor Delay,BAV,#bard_160_zone_c_lighting/scheduled_occ_sensor_delay
,,Unscheduled Occ Sensor Delay,BAV,#bard_160_zone_c_lighting/unscheduled_occ_sensor_delay
,,Effective Occ Sensor,BBV,#bard_160_zone_c_lighting/effective_occ_sensor
,,Light 1 Auto OFF,BBV,#bard_160_zone_c_lighting/light_1_auto_off
,,Light 1 Auto ON,BBV,#bard_160_zone_c_lighting/light_1_auto_on
,,Light 1 Lower,BBV,#bard_160_zone_c_lighting/light_1_lower
,,Light 1 Manual Dim Status,BBV,#bard_160_zone_c_lighting/light_1_manual_dim_status
,,Light 1 Raise,BBV,#bard_160_zone_c_lighting/light_1_raise
,,Lights On,BBV,#bard_160_zone_c_lighting/lights_on_bv
,,Schedule,BBV,#bard_160_zone_c_lighting/schedule
,,Scheduled Status,BBV,#bard_160_zone_c_lighting/scheduled_status
,,FC1_ERROR,BALM,#bard_160_zone_c_lighting/fc1_error
,,OCC_ERROR,BALM,#bard_160_zone_c_lighting/occ_error
,,Write-To Light 1,ANO2,#bard_160_zone_c_lighting/write-to_light_1_ano2
,,BACnet PID,BPID,#bard_160_zone_c_lighting/m067
,,BACnet PID / Setpoint,BAV,#bard_160_zone_c_lighting/m067/setpt
,,BACnet PID / Input,BAV,#bard_160_zone_c_lighting/m067/input
,,BACnet PID / PID out,BAV,#bard_160_zone_c_lighting/m067/pidout
/Cornell University/Biotech Server/Kimball Thurston Bard/Bard Hall/First Floor,,,,
,Auditorium 140,,,
,,Zone Temp,BRS,#bard_hall_first_floor/bard_140/lstat
,,Zone Temp / Zone Temp,BAI,#bard_hall_first_floor/bard_140/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#bard_hall_first_floor/bard_140/lstat/override_time_remaining
,,Setpoint,BSPTCS,#bard_hall_first_floor/bard_140/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_hall_first_floor/bard_140/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_hall_first_floor/bard_140/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_hall_first_floor/bard_140/setpt/effective_heat_setpoint
,,Discharge Temp,BAI,#bard_hall_first_floor/bard_140/da_temp
,,Reheat Discharge Temp,BAI,#bard_hall_first_floor/bard_140/ph_temp
,,Return Temp,BAI,#bard_hall_first_floor/bard_140/ra_temp
,,SAV-1 Flow Feedback,BAI,#bard_hall_first_floor/bard_140/sav-1_flow_fbk
,,Supply Damper Position,BAI,#bard_hall_first_floor/bard_140/sav_damper_pos
,,Fan Status,BBI,#bard_hall_first_floor/bard_140/fan_status
,,Freezestat,BBI,#bard_hall_first_floor/bard_140/freezestat
,,Occupancy Sensor,BBI,#bard_hall_first_floor/bard_140/occ_sensor
,,Cooling Valve,BAO,#bard_hall_first_floor/bard_140/chw_valve
,,Preheat Valve,BAO,#bard_hall_first_floor/bard_140/hw_valve
,,Radiation Heating Valve,BAO,#bard_hall_first_floor/bard_140/rad_hw_valve
,,SAV-1 Flow Setpoint,BAO,#bard_hall_first_floor/bard_140/sav-1_flowsp
,,Fan Start/Stop,BBO,#bard_hall_first_floor/bard_140/fan_run
,,chw_load_shed,BAV,#bard_hall_first_floor/bard_140/m344
,,Cooling Run Request,BAV,#bard_hall_first_floor/bard_140/cl_run_for
,,Cool Request,BAV,#bard_hall_first_floor/bard_140/cool_request
,,Heating Run Request,BAV,#bard_hall_first_floor/bard_140/ht_run_for
,,Heat Request,BAV,#bard_hall_first_floor/bard_140/heat_request
,,OA Perimiter Enable,BAV,#bard_hall_first_floor/bard_140/oa_perimiter_enable
,,point name,BAV,#bard_hall_first_floor/bard_140/m228
,,SAV-1 Flow Setpoint,BAV,#bard_hall_first_floor/bard_140/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,#bard_hall_first_floor/bard_140/sav-1_flo_stpt_dev
,,SAV Flow Setpt,BAV,#bard_hall_first_floor/bard_140/sav_flow_setpt
,,steam_load_shed,BAV,#bard_hall_first_floor/bard_140/m361
,,Supply Air Valve 1 Flow,BAV,#bard_hall_first_floor/bard_140/sav-1_flow_av
,,Airflow Request,BBV,#bard_hall_first_floor/bard_140/air_request
,,Occupancy,BBV,#bard_hall_first_floor/bard_140/occ
,,Override,BBV,#bard_hall_first_floor/bard_140/ovrd
,,point name,BBV,#bard_hall_first_floor/bard_140/m457
,,Run,BBV,#bard_hall_first_floor/bard_140/run
,,Schedule,BBV,#bard_hall_first_floor/bard_140/schedule
,,Supply Air Valve 1,BBV,#bard_hall_first_floor/bard_140/sav-1_id
,,Supply Air Valve 1 Flow,BBV,#bard_hall_first_floor/bard_140/sav-1_flow_alarm_bv
,,point name,BMSV,#bard_hall_first_floor/bard_140/m381
,,DAT_HI,BALM,#bard_hall_first_floor/bard_140/dat_hi
,,DAT_LO,BALM,#bard_hall_first_floor/bard_140/dat_lo
,,FAN_FAIL,BALM,#bard_hall_first_floor/bard_140/fan_fail
,,FAN_HAND,BALM,#bard_hall_first_floor/bard_140/fan_hand
,,FREEZE,BALM,#bard_hall_first_floor/bard_140/freeze
,,SAV-1_FEEDBACK,BALM,#bard_hall_first_floor/bard_140/sav-1_feedback
,,ZTMP_HI,BALM,#bard_hall_first_floor/bard_140/ztmp_hi
,,ZTMP_LO,BALM,#bard_hall_first_floor/bard_140/ztmp_lo
,,Chilled Water,ANI,#bard_hall_first_floor/bard_140/chilled_load_shed
,,Demand Level,ANI,#bard_hall_first_floor/bard_140/demand_level
,,OA Temp,ANI,#bard_hall_first_floor/bard_140/oat
,,Steam,ANI,#bard_hall_first_floor/bard_140/steam_load_shed
,,BACnet PID,BPID,#bard_hall_first_floor/bard_140/m286
,,BACnet PID / Setpoint,BAV,#bard_hall_first_floor/bard_140/m286/setpt
,,BACnet PID / Input,BAV,#bard_hall_first_floor/bard_140/m286/input
,,BACnet PID / PID out,BAV,#bard_hall_first_floor/bard_140/m286/pidout
,126/127 FTR,,,
,,Setpoint,BSPTCS,#bard_126_127_ftr/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_126_127_ftr/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_126_127_ftr/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_126_127_ftr/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_126_127_ftr/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_126_127_ftr/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_126_127_ftr/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_126_127_ftr/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_126_127_ftr/setpt/effective_heat_setpoint
,,Zone Temp,ASVI,#bard_126_127_ftr/zone_temp
,,Occupancy Sensor,BBI,#bard_126_127_ftr/occ_sensor
,,Heating Valve,BAO,#bard_126_127_ftr/hw_valve
,,chw_load_shed,BAV,#bard_126_127_ftr/m344
,,Corrected Setpoint Adjust,BAV,#bard_126_127_ftr/corrected_sp_adj
,,Heating Run Request,BAV,#bard_126_127_ftr/ht_run_for
,,Heat Request,BAV,#bard_126_127_ftr/heat_request
,,Outside Air Temp,BAV,#bard_126_127_ftr/oat_zs
,,point name,BAV,#bard_126_127_ftr/m769
,,steam_load_shed,BAV,#bard_126_127_ftr/m361
,,EM Power Condensation Alarm Enable,BBV,#bard_126_127_ftr/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_126_127_ftr/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_126_127_ftr/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_126_127_ftr/em_zone_enbl
,,Energy Saving Mode,BBV,#bard_126_127_ftr/energy_saving_mode
,,Occ Status,BBV,#bard_126_127_ftr/occ_status
,,Override Off,BBV,#bard_126_127_ftr/ovrd_off
,,Override On,BBV,#bard_126_127_ftr/ovrd
,,point name,BBV,#bard_126_127_ftr/m457
,,Run,BBV,#bard_126_127_ftr/run
,,Schedule,BBV,#bard_126_127_ftr/schedule
,,point name,BMSV,#bard_126_127_ftr/m381
,,ZS_COMM,BALM,#bard_126_127_ftr/zs_comm
,,ZST_FAIL,BALM,#bard_126_127_ftr/zst_fail
,,ZTMP_HI,BALM,#bard_126_127_ftr/ztmp_hi
,,ZTMP_LO,BALM,#bard_126_127_ftr/ztmp_lo
,,Chilled Water,ANI,#bard_126_127_ftr/chilled_load_shed
,,Clg Dmd Level,ANI,#bard_126_127_ftr/clg_demand_level
,,Emergency Power,BNI,#bard_126_127_ftr/em_power
,,Htg Dmd Level,ANI,#bard_126_127_ftr/htg_demand_level
,,OA Humidity,ANI,#bard_126_127_ftr/oah
,,OA Temp,ANI,#bard_126_127_ftr/oat
,,Setpt Adjust,ANI,#bard_126_127_ftr/setpt_adj
,,Steam,ANI,#bard_126_127_ftr/steam_load_shed
,128/129 FTR,,,
,,Setpoint,BSPTCS,#bard_128_129_ftr/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_128_129_ftr/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_128_129_ftr/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_128_129_ftr/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_128_129_ftr/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_128_129_ftr/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_128_129_ftr/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_128_129_ftr/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_128_129_ftr/setpt/effective_heat_setpoint
,,Zone Temp,ASVI,#bard_128_129_ftr/zone_temp
,,Occupancy Sensor,BBI,#bard_128_129_ftr/occ_sensor
,,Heating Valve,BAO,#bard_128_129_ftr/hw_valve
,,chw_load_shed,BAV,#bard_128_129_ftr/m344
,,Corrected Setpoint Adjust,BAV,#bard_128_129_ftr/corrected_sp_adj
,,Heating Run Request,BAV,#bard_128_129_ftr/ht_run_for
,,Heat Request,BAV,#bard_128_129_ftr/heat_request
,,Outside Air Temp,BAV,#bard_128_129_ftr/oat_zs
,,point name,BAV,#bard_128_129_ftr/m769
,,steam_load_shed,BAV,#bard_128_129_ftr/m361
,,EM Power Condensation Alarm Enable,BBV,#bard_128_129_ftr/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_128_129_ftr/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_128_129_ftr/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_128_129_ftr/em_zone_enbl
,,Energy Saving Mode,BBV,#bard_128_129_ftr/energy_saving_mode
,,Occ Status,BBV,#bard_128_129_ftr/occ_status
,,Override Off,BBV,#bard_128_129_ftr/ovrd_off
,,Override On,BBV,#bard_128_129_ftr/ovrd
,,point name,BBV,#bard_128_129_ftr/m457
,,Run,BBV,#bard_128_129_ftr/run
,,Schedule,BBV,#bard_128_129_ftr/schedule
,,point name,BMSV,#bard_128_129_ftr/m381
,,ZS_COMM,BALM,#bard_128_129_ftr/zs_comm
,,ZST_FAIL,BALM,#bard_128_129_ftr/zst_fail
,,ZTMP_HI,BALM,#bard_128_129_ftr/ztmp_hi
,,ZTMP_LO,BALM,#bard_128_129_ftr/ztmp_lo
,,Chilled Water,ANI,#bard_128_129_ftr/chilled_load_shed
,,Clg Dmd Level,ANI,#bard_128_129_ftr/clg_demand_level
,,Emergency Power,BNI,#bard_128_129_ftr/em_power
,,Htg Dmd Level,ANI,#bard_128_129_ftr/htg_demand_level
,,OA Humidity,ANI,#bard_128_129_ftr/oah
,,OA Temp,ANI,#bard_128_129_ftr/oat
,,Setpt Adjust,ANI,#bard_128_129_ftr/setpt_adj
,,Steam,ANI,#bard_128_129_ftr/steam_load_shed
,Grad Office 158,,,
,,Supply Flow Control,BAF,#bard_158/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#bard_158/supply_airflow/flow_input
,,Setpoint,BSPTCS,#bard_158/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_158/setpt/occupied_cool_setpoint
