Point List,,,,
,,OA Temperature,BAV,#baker_lab_101c_vav-1p1/oa_temperature
,,point name,BAV,#baker_lab_101c_vav-1p1/m228
,,point name,BAV,#baker_lab_101c_vav-1p1/m339
,,Run Request,BAV,#baker_lab_101c_vav-1p1/sys_run_req
,,SAT Setpt,BAV,#baker_lab_101c_vav-1p1/sat_setpt_av
,,Setpoint Adjust,BAV,#baker_lab_101c_vav-1p1/sp_adj_av
,,steam_load_shed,BAV,#baker_lab_101c_vav-1p1/m361
,,Supply Damper Position,BAV,#baker_lab_101c_vav-1p1/sdmpr_pos
,,Supply Flow,BAV,#baker_lab_101c_vav-1p1/sflow
,,Supply Flow Setpoint,BAV,#baker_lab_101c_vav-1p1/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#baker_lab_101c_vav-1p1/sup_flo_stpt_dev
,,VAV Cooling Percent,BAV,#baker_lab_101c_vav-1p1/vav_cooling_percent_av
,,VAV Heating Percent,BAV,#baker_lab_101c_vav-1p1/vav_heating_percent_av
,,Zone EI Time Satisfied,BAV,#baker_lab_101c_vav-1p1/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_101c_vav-1p1/total_weight
,,Zone Environmental Index,BAV,#baker_lab_101c_vav-1p1/zn_enviro_indx
,,Zone Temp,BAV,#baker_lab_101c_vav-1p1/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#baker_lab_101c_vav-1p1/enviro_windx
,,Airflow Request,BBV,#baker_lab_101c_vav-1p1/air_request
,,EM Power DAT Alarm Enable,BBV,#baker_lab_101c_vav-1p1/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#baker_lab_101c_vav-1p1/em_flow_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#baker_lab_101c_vav-1p1/em_zone_enbl
,,Energy Saving,BBV,#baker_lab_101c_vav-1p1/energy_saving
,,General Maintenance,BBV,#baker_lab_101c_vav-1p1/general_maintenance
,,General Zone Alarm,BBV,#baker_lab_101c_vav-1p1/general_zone_alarm
,,Local Occupied,BBV,#baker_lab_101c_vav-1p1/local_occupied_bv
,,Occ Sensor,BBV,#baker_lab_101c_vav-1p1/occ_sensor_bv
,,Occupancy,BBV,#baker_lab_101c_vav-1p1/occ_status
,,Occupied,BBV,#baker_lab_101c_vav-1p1/occupied_bv
,,point name,BBV,#baker_lab_101c_vav-1p1/m337
,,point name,BBV,#baker_lab_101c_vav-1p1/m457
,,schedule,BBV,#baker_lab_101c_vav-1p1/schedule
,,Scheduled Occupied,BBV,#baker_lab_101c_vav-1p1/scheduled_occupied_bv
,,Vacancy,BBV,#baker_lab_101c_vav-1p1/vacancy
,,Vacancy Mode Status,BBV,#baker_lab_101c_vav-1p1/vac_stat
,,point name,BMSV,#baker_lab_101c_vav-1p1/m381
,,Zone Mode Status Display,BMSV,#baker_lab_101c_vav-1p1/zone_mode_status_display
,,DAT_ERROR_ALRM,BALM,#baker_lab_101c_vav-1p1/dat_error_alrm
,,Supply Flow Alarm,BALM,#baker_lab_101c_vav-1p1/supply_flo_alrm
,,Zone Temp Alarm,BALM,#baker_lab_101c_vav-1p1/ztmp_alrm
,,ZS Alarm,BALM,#baker_lab_101c_vav-1p1/zs_alrm
,,AHU Fan Status,BNI2,#baker_lab_101c_vav-1p1/ahu_status
,,AHU Static Pressure,ANI,#baker_lab_101c_vav-1p1/ahu_static
,,Chilled Water,ANI,#baker_lab_101c_vav-1p1/chilled_load_shed
,,CHW System Status,BNI2,#baker_lab_101c_vav-1p1/chw_system_status
,,EAHU Fan Status,BNI2,#baker_lab_101c_vav-1p1/eahu_status
,,EAHU Suction Pressure,ANI,#baker_lab_101c_vav-1p1/eahu_suction
,,Emergency Power,BNI,#baker_lab_101c_vav-1p1/em_power
,,Entering Air Temp,ANI,#baker_lab_101c_vav-1p1/ahu_dat
,,HW System Status,BNI2,#baker_lab_101c_vav-1p1/hw_system_status
,,OA Humidity,ANI,#baker_lab_101c_vav-1p1/oah
,,OA Temp,ANI,#baker_lab_101c_vav-1p1/oat
,,Setpt Adjust,ANI,#baker_lab_101c_vav-1p1/setpt_adj
,,Steam,ANI,#baker_lab_101c_vav-1p1/steam_load_shed
,,BACnet PID,BPID,#baker_lab_101c_vav-1p1/m358
,,BACnet PID / Setpoint,BAV,#baker_lab_101c_vav-1p1/m358/setpt
,,BACnet PID / Input,BAV,#baker_lab_101c_vav-1p1/m358/input
,,BACnet PID / PID out,BAV,#baker_lab_101c_vav-1p1/m358/pidout
,101C (FEV-4E4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment62/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment62/hood_airflow/flow_input
,,Occupancy From [VAV-1P1],BBI,#new_equipment62/occ
,,Height,BAV,#new_equipment62/m822
,,Hood Damper Position,BAV,#new_equipment62/hdmpr_pos
,,Hood Flow,BAV,#new_equipment62/hflow
,,Hood Flow Setpoint,BAV,#new_equipment62/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment62/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment62/m062
,,Maximum,BAV,#new_equipment62/m064
,,Minimum,BAV,#new_equipment62/m061
,,Minimum,BAV,#new_equipment62/m063
,,Run Request,BAV,#new_equipment62/sys_run_req
,,Width,BAV,#new_equipment62/m821
,,Airflow Request,BBV,#new_equipment62/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment62/em_flow_enbl
,,Occupied,BBV,#new_equipment62/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment62/hood_flo_alrm
,,Cooling %,ANI,#new_equipment62/m065
,,EAHU Fan Status,BNI2,#new_equipment62/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment62/eahu_static
,,Emergency Power,BNI,#new_equipment62/em_power
,,Heating %,ANI,#new_equipment62/m066
,101C (FEV-4F4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment66/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment66/hood_airflow/flow_input
,,Occupancy From [VAV-1P1],BBI,#new_equipment66/occ
,,Height,BAV,#new_equipment66/m822
,,Hood Damper Position,BAV,#new_equipment66/hdmpr_pos
,,Hood Flow,BAV,#new_equipment66/hflow
,,Hood Flow Setpoint,BAV,#new_equipment66/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment66/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment66/m062
,,Maximum,BAV,#new_equipment66/m064
,,Minimum,BAV,#new_equipment66/m061
,,Minimum,BAV,#new_equipment66/m063
,,Run Request,BAV,#new_equipment66/sys_run_req
,,Width,BAV,#new_equipment66/m821
,,Airflow Request,BBV,#new_equipment66/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment66/em_flow_enbl
,,Occupied,BBV,#new_equipment66/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment66/hood_flo_alrm
,,Cooling %,ANI,#new_equipment66/m065
,,EAHU Fan Status,BNI2,#new_equipment66/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment66/eahu_static
,,Emergency Power,BNI,#new_equipment66/em_power
,,Heating %,ANI,#new_equipment66/m066
,101D (VAV-1Q1),,,
,,Supply Flow Control,BAF,#baker_lab_101d_vav-1q1/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_101d_vav-1q1/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_101d_vav-1q1/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_101d_vav-1q1/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#baker_lab_101d_vav-1q1/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#baker_lab_101d_vav-1q1/setpt/effective_heat_setpoint
,,Supply Air Temp,BAI,#baker_lab_101d_vav-1q1/sat
,,Zone Temp,ASVI,#baker_lab_101d_vav-1q1/zone_temp
,,Keyed Occupancy Switch,BBI,#baker_lab_101d_vav-1q1/key_switch
,,Occupancy Sensor,BBI,#baker_lab_101d_vav-1q1/occ1
,,Reheat Valve,BAO,#baker_lab_101d_vav-1q1/hwv
,,Occupancy Output,BBO,#baker_lab_101d_vav-1q1/occ_output
,,Active Zone,BAV,#baker_lab_101d_vav-1q1/active_zones
,,chw_load_shed,BAV,#baker_lab_101d_vav-1q1/m344
,,Color,BAV,#baker_lab_101d_vav-1q1/color_av
,,Cooling Percent,BAV,#baker_lab_101d_vav-1q1/cooling_percent_av
,,Cooling Setpoint,BAV,#baker_lab_101d_vav-1q1/cooling_setpoint_av
,,Cool Request,BAV,#baker_lab_101d_vav-1q1/cool_request
,,EI Weighting,BAV,#baker_lab_101d_vav-1q1/ei_weight
,,Environmental Index Count,BAV,#baker_lab_101d_vav-1q1/item_count
,,Heating Percent,BAV,#baker_lab_101d_vav-1q1/heating_percent_av
,,Heating Setpoint,BAV,#baker_lab_101d_vav-1q1/heating_setpoint_av
,,Heat Request,BAV,#baker_lab_101d_vav-1q1/heat_request
,,Max Supply Air Temp Setpoint,BAV,#baker_lab_101d_vav-1q1/max_supply_air_temp_stpt
,,Metric,BAV,#baker_lab_101d_vav-1q1/metric_conv
,,OA Humidity,BAV,#baker_lab_101d_vav-1q1/oa_humidity
,,OA Temperature,BAV,#baker_lab_101d_vav-1q1/oa_temperature
,,point name,BAV,#baker_lab_101d_vav-1q1/m228
,,point name,BAV,#baker_lab_101d_vav-1q1/m339
,,Run Request,BAV,#baker_lab_101d_vav-1q1/sys_run_req
,,SAT Setpt,BAV,#baker_lab_101d_vav-1q1/sat_setpt_av
,,Setpoint Adjust,BAV,#baker_lab_101d_vav-1q1/sp_adj_av
,,steam_load_shed,BAV,#baker_lab_101d_vav-1q1/m361
,,Supply Damper Position,BAV,#baker_lab_101d_vav-1q1/sdmpr_pos
,,Supply Flow,BAV,#baker_lab_101d_vav-1q1/sflow
,,Supply Flow Setpoint,BAV,#baker_lab_101d_vav-1q1/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#baker_lab_101d_vav-1q1/sup_flo_stpt_dev
,,VAV Cooling Percent,BAV,#baker_lab_101d_vav-1q1/vav_cooling_percent_av
,,VAV Heating Percent,BAV,#baker_lab_101d_vav-1q1/vav_heating_percent_av
,,Zone EI Time Satisfied,BAV,#baker_lab_101d_vav-1q1/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_101d_vav-1q1/total_weight
,,Zone Environmental Index,BAV,#baker_lab_101d_vav-1q1/zn_enviro_indx
,,Zone Temp,BAV,#baker_lab_101d_vav-1q1/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#baker_lab_101d_vav-1q1/enviro_windx
,,Airflow Request,BBV,#baker_lab_101d_vav-1q1/air_request
,,EM Power DAT Alarm Enable,BBV,#baker_lab_101d_vav-1q1/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#baker_lab_101d_vav-1q1/em_flow_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#baker_lab_101d_vav-1q1/em_zone_enbl
,,Energy Saving,BBV,#baker_lab_101d_vav-1q1/energy_saving
,,General Maintenance,BBV,#baker_lab_101d_vav-1q1/general_maintenance
,,General Zone Alarm,BBV,#baker_lab_101d_vav-1q1/general_zone_alarm
,,Local Occupied,BBV,#baker_lab_101d_vav-1q1/local_occupied_bv
,,Occ Sensor,BBV,#baker_lab_101d_vav-1q1/occ_sensor_bv
,,Occupancy,BBV,#baker_lab_101d_vav-1q1/occ_status
,,Occupied,BBV,#baker_lab_101d_vav-1q1/occupied_bv
,,point name,BBV,#baker_lab_101d_vav-1q1/m337
,,point name,BBV,#baker_lab_101d_vav-1q1/m457
,,schedule,BBV,#baker_lab_101d_vav-1q1/schedule
,,Scheduled Occupied,BBV,#baker_lab_101d_vav-1q1/scheduled_occupied_bv
,,Vacancy,BBV,#baker_lab_101d_vav-1q1/vacancy
,,Vacancy Mode Status,BBV,#baker_lab_101d_vav-1q1/vac_stat
,,point name,BMSV,#baker_lab_101d_vav-1q1/m381
,,Zone Mode Status Display,BMSV,#baker_lab_101d_vav-1q1/zone_mode_status_display
,,DAT_ERROR_ALRM,BALM,#baker_lab_101d_vav-1q1/dat_error_alrm
,,Supply Flow Alarm,BALM,#baker_lab_101d_vav-1q1/supply_flo_alrm
,,Zone Temp Alarm,BALM,#baker_lab_101d_vav-1q1/ztmp_alrm
,,ZS Alarm,BALM,#baker_lab_101d_vav-1q1/zs_alrm
,,AHU Fan Status,BNI2,#baker_lab_101d_vav-1q1/ahu_status
,,AHU Static Pressure,ANI,#baker_lab_101d_vav-1q1/ahu_static
,,Chilled Water,ANI,#baker_lab_101d_vav-1q1/chilled_load_shed
,,CHW System Status,BNI2,#baker_lab_101d_vav-1q1/chw_system_status
,,EAHU Fan Status,BNI2,#baker_lab_101d_vav-1q1/eahu_status
,,EAHU Suction Pressure,ANI,#baker_lab_101d_vav-1q1/eahu_suction
,,Emergency Power,BNI,#baker_lab_101d_vav-1q1/em_power
,,Entering Air Temp,ANI,#baker_lab_101d_vav-1q1/ahu_dat
,,HW System Status,BNI2,#baker_lab_101d_vav-1q1/hw_system_status
,,OA Humidity,ANI,#baker_lab_101d_vav-1q1/oah
,,OA Temp,ANI,#baker_lab_101d_vav-1q1/oat
,,Setpt Adjust,ANI,#baker_lab_101d_vav-1q1/setpt_adj
,,Steam,ANI,#baker_lab_101d_vav-1q1/steam_load_shed
,,BACnet PID,BPID,#baker_lab_101d_vav-1q1/m358
,,BACnet PID / Setpoint,BAV,#baker_lab_101d_vav-1q1/m358/setpt
,,BACnet PID / Input,BAV,#baker_lab_101d_vav-1q1/m358/input
,,BACnet PID / PID out,BAV,#baker_lab_101d_vav-1q1/m358/pidout
,101D (FEV-4G4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment69/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment69/hood_airflow/flow_input
,,Occupancy From [VAV-1Q1],BBI,#new_equipment69/occ
,,Height,BAV,#new_equipment69/m822
,,Hood Damper Position,BAV,#new_equipment69/hdmpr_pos
,,Hood Flow,BAV,#new_equipment69/hflow
,,Hood Flow Setpoint,BAV,#new_equipment69/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment69/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment69/m062
,,Maximum,BAV,#new_equipment69/m064
,,Minimum,BAV,#new_equipment69/m061
,,Minimum,BAV,#new_equipment69/m063
,,Run Request,BAV,#new_equipment69/sys_run_req
,,Width,BAV,#new_equipment69/m821
,,Airflow Request,BBV,#new_equipment69/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment69/em_flow_enbl
,,Occupied,BBV,#new_equipment69/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment69/hood_flo_alrm
,,Cooling %,ANI,#new_equipment69/m065
,,EAHU Fan Status,BNI2,#new_equipment69/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment69/eahu_static
,,Emergency Power,BNI,#new_equipment69/em_power
,,Heating %,ANI,#new_equipment69/m066
,101D (FEV-4H4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment72/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment72/hood_airflow/flow_input
,,Occupancy From [VAV-1Q1],BBI,#new_equipment72/occ
,,Height,BAV,#new_equipment72/m822
,,Hood Damper Position,BAV,#new_equipment72/hdmpr_pos
,,Hood Flow,BAV,#new_equipment72/hflow
,,Hood Flow Setpoint,BAV,#new_equipment72/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment72/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment72/m062
,,Maximum,BAV,#new_equipment72/m064
,,Minimum,BAV,#new_equipment72/m061
,,Minimum,BAV,#new_equipment72/m063
,,Run Request,BAV,#new_equipment72/sys_run_req
,,Width,BAV,#new_equipment72/m821
,,Airflow Request,BBV,#new_equipment72/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment72/em_flow_enbl
,,Occupied,BBV,#new_equipment72/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment72/hood_flo_alrm
,,Cooling %,ANI,#new_equipment72/m065
,,EAHU Fan Status,BNI2,#new_equipment72/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment72/eahu_static
,,Emergency Power,BNI,#new_equipment72/em_power
,,Heating %,ANI,#new_equipment72/m066
,101E (VAV-1R1),,,
,,Supply Flow Control,BAF,#baker_lab_101e_vav-1r1/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_101e_vav-1r1/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_101e_vav-1r1/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_101e_vav-1r1/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#baker_lab_101e_vav-1r1/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#baker_lab_101e_vav-1r1/setpt/effective_heat_setpoint
,,Supply Air Temp,BAI,#baker_lab_101e_vav-1r1/sat
,,Zone Temp,ASVI,#baker_lab_101e_vav-1r1/zone_temp
,,Keyed Occupancy Switch,BBI,#baker_lab_101e_vav-1r1/key_switch
,,Occupancy Sensor,BBI,#baker_lab_101e_vav-1r1/occ1
,,Reheat Valve,BAO,#baker_lab_101e_vav-1r1/hwv
,,Occupancy Output,BBO,#baker_lab_101e_vav-1r1/occ_output
,,Active Zone,BAV,#baker_lab_101e_vav-1r1/active_zones
,,chw_load_shed,BAV,#baker_lab_101e_vav-1r1/m344
,,Color,BAV,#baker_lab_101e_vav-1r1/color_av
,,Cooling Percent,BAV,#baker_lab_101e_vav-1r1/cooling_percent_av
,,Cooling Setpoint,BAV,#baker_lab_101e_vav-1r1/cooling_setpoint_av
,,Cool Request,BAV,#baker_lab_101e_vav-1r1/cool_request
,,EI Weighting,BAV,#baker_lab_101e_vav-1r1/ei_weight
,,Environmental Index Count,BAV,#baker_lab_101e_vav-1r1/item_count
,,Heating Percent,BAV,#baker_lab_101e_vav-1r1/heating_percent_av
,,Heating Setpoint,BAV,#baker_lab_101e_vav-1r1/heating_setpoint_av
,,Heat Request,BAV,#baker_lab_101e_vav-1r1/heat_request
,,Max Supply Air Temp Setpoint,BAV,#baker_lab_101e_vav-1r1/max_supply_air_temp_stpt
,,Metric,BAV,#baker_lab_101e_vav-1r1/metric_conv
,,OA Humidity,BAV,#baker_lab_101e_vav-1r1/oa_humidity
,,OA Temperature,BAV,#baker_lab_101e_vav-1r1/oa_temperature
,,point name,BAV,#baker_lab_101e_vav-1r1/m228
,,point name,BAV,#baker_lab_101e_vav-1r1/m339
,,Run Request,BAV,#baker_lab_101e_vav-1r1/sys_run_req
,,SAT Setpt,BAV,#baker_lab_101e_vav-1r1/sat_setpt_av
,,Setpoint Adjust,BAV,#baker_lab_101e_vav-1r1/sp_adj_av
,,steam_load_shed,BAV,#baker_lab_101e_vav-1r1/m361
,,Supply Damper Position,BAV,#baker_lab_101e_vav-1r1/sdmpr_pos
,,Supply Flow,BAV,#baker_lab_101e_vav-1r1/sflow
,,Supply Flow Setpoint,BAV,#baker_lab_101e_vav-1r1/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#baker_lab_101e_vav-1r1/sup_flo_stpt_dev
,,VAV Cooling Percent,BAV,#baker_lab_101e_vav-1r1/vav_cooling_percent_av
,,VAV Heating Percent,BAV,#baker_lab_101e_vav-1r1/vav_heating_percent_av
,,Zone EI Time Satisfied,BAV,#baker_lab_101e_vav-1r1/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_101e_vav-1r1/total_weight
,,Zone Environmental Index,BAV,#baker_lab_101e_vav-1r1/zn_enviro_indx
,,Zone Temp,BAV,#baker_lab_101e_vav-1r1/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#baker_lab_101e_vav-1r1/enviro_windx
,,Airflow Request,BBV,#baker_lab_101e_vav-1r1/air_request
,,EM Power DAT Alarm Enable,BBV,#baker_lab_101e_vav-1r1/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#baker_lab_101e_vav-1r1/em_flow_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#baker_lab_101e_vav-1r1/em_zone_enbl
,,Energy Saving,BBV,#baker_lab_101e_vav-1r1/energy_saving
,,General Maintenance,BBV,#baker_lab_101e_vav-1r1/general_maintenance
,,General Zone Alarm,BBV,#baker_lab_101e_vav-1r1/general_zone_alarm
,,Local Occupied,BBV,#baker_lab_101e_vav-1r1/local_occupied_bv
,,Occ Sensor,BBV,#baker_lab_101e_vav-1r1/occ_sensor_bv
,,Occupancy,BBV,#baker_lab_101e_vav-1r1/occ_status
,,Occupied,BBV,#baker_lab_101e_vav-1r1/occupied_bv
,,point name,BBV,#baker_lab_101e_vav-1r1/m337
,,point name,BBV,#baker_lab_101e_vav-1r1/m457
,,schedule,BBV,#baker_lab_101e_vav-1r1/schedule
,,Scheduled Occupied,BBV,#baker_lab_101e_vav-1r1/scheduled_occupied_bv
,,Vacancy,BBV,#baker_lab_101e_vav-1r1/vacancy
,,Vacancy Mode Status,BBV,#baker_lab_101e_vav-1r1/vac_stat
,,point name,BMSV,#baker_lab_101e_vav-1r1/m381
,,Zone Mode Status Display,BMSV,#baker_lab_101e_vav-1r1/zone_mode_status_display
,,DAT_ERROR_ALRM,BALM,#baker_lab_101e_vav-1r1/dat_error_alrm
,,Supply Flow Alarm,BALM,#baker_lab_101e_vav-1r1/supply_flo_alrm
,,Zone Temp Alarm,BALM,#baker_lab_101e_vav-1r1/ztmp_alrm
,,ZS Alarm,BALM,#baker_lab_101e_vav-1r1/zs_alrm
,,AHU Fan Status,BNI2,#baker_lab_101e_vav-1r1/ahu_status
,,AHU Static Pressure,ANI,#baker_lab_101e_vav-1r1/ahu_static
,,Chilled Water,ANI,#baker_lab_101e_vav-1r1/chilled_load_shed
,,CHW System Status,BNI2,#baker_lab_101e_vav-1r1/chw_system_status
,,EAHU Fan Status,BNI2,#baker_lab_101e_vav-1r1/eahu_status
,,EAHU Suction Pressure,ANI,#baker_lab_101e_vav-1r1/eahu_suction
,,Emergency Power,BNI,#baker_lab_101e_vav-1r1/em_power
,,Entering Air Temp,ANI,#baker_lab_101e_vav-1r1/ahu_dat
,,HW System Status,BNI2,#baker_lab_101e_vav-1r1/hw_system_status
,,OA Humidity,ANI,#baker_lab_101e_vav-1r1/oah
,,OA Temp,ANI,#baker_lab_101e_vav-1r1/oat
,,Setpt Adjust,ANI,#baker_lab_101e_vav-1r1/setpt_adj
,,Steam,ANI,#baker_lab_101e_vav-1r1/steam_load_shed
,,BACnet PID,BPID,#baker_lab_101e_vav-1r1/m358
,,BACnet PID / Setpoint,BAV,#baker_lab_101e_vav-1r1/m358/setpt
,,BACnet PID / Input,BAV,#baker_lab_101e_vav-1r1/m358/input
,,BACnet PID / PID out,BAV,#baker_lab_101e_vav-1r1/m358/pidout
,101E (FEV-4I4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment81/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment81/hood_airflow/flow_input
,,Occupancy From [VAV-1R1],BBI,#new_equipment81/occ
,,Height,BAV,#new_equipment81/m822
,,Hood Damper Position,BAV,#new_equipment81/hdmpr_pos
,,Hood Flow,BAV,#new_equipment81/hflow
,,Hood Flow Setpoint,BAV,#new_equipment81/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment81/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment81/m062
,,Maximum,BAV,#new_equipment81/m064
,,Minimum,BAV,#new_equipment81/m061
,,Minimum,BAV,#new_equipment81/m063
,,Run Request,BAV,#new_equipment81/sys_run_req
,,Width,BAV,#new_equipment81/m821
,,Airflow Request,BBV,#new_equipment81/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment81/em_flow_enbl
,,Occupied,BBV,#new_equipment81/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment81/hood_flo_alrm
,,Cooling %,ANI,#new_equipment81/m065
,,EAHU Fan Status,BNI2,#new_equipment81/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment81/eahu_static
,,Emergency Power,BNI,#new_equipment81/em_power
,,Heating %,ANI,#new_equipment81/m066
,101E (FEV-4J4),,,
,,Penthouse Hood Flow Control,BAF,#new_equipment85/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#new_equipment85/hood_airflow/flow_input
,,Occupancy From [VAV-1R1],BBI,#new_equipment85/occ
,,Height,BAV,#new_equipment85/m822
,,Hood Damper Position,BAV,#new_equipment85/hdmpr_pos
,,Hood Flow,BAV,#new_equipment85/hflow
,,Hood Flow Setpoint,BAV,#new_equipment85/hood_sp
,,Hood Flow Stpt Deviation,BAV,#new_equipment85/hood_flo_stpt_dev
,,Maximum,BAV,#new_equipment85/m062
,,Maximum,BAV,#new_equipment85/m064
,,Minimum,BAV,#new_equipment85/m061
,,Minimum,BAV,#new_equipment85/m063
,,Run Request,BAV,#new_equipment85/sys_run_req
,,Width,BAV,#new_equipment85/m821
,,Airflow Request,BBV,#new_equipment85/air_request
,,EM Power Flow Alarm Enable,BBV,#new_equipment85/em_flow_enbl
,,Occupied,BBV,#new_equipment85/occupied_bv
,,Hood Flow Alarm,BALM,#new_equipment85/hood_flo_alrm
,,Cooling %,ANI,#new_equipment85/m065
,,EAHU Fan Status,BNI2,#new_equipment85/eahu_status
,,EAHU Static Pressure,ANI,#new_equipment85/eahu_static
,,Emergency Power,BNI,#new_equipment85/em_power
,,Heating %,ANI,#new_equipment85/m066
,101F/101H (VAV-1U1),,,
,,Supply Flow Control,BAF,#baker_lab_101hf_vav-1u1/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_101hf_vav-1u1/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_101hf_vav-1u1/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_101hf_vav-1u1/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_101hf_vav-1u1/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_101hf_vav-1u1/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_101hf_vav-1u1/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_101hf_vav-1u1/setpt/cool_setpoint_adjust
