oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
,,2082-091-6008,6008,52836,"Hood,Fume, 2082-BC13",BC13,BC13 Hood Room,OPERATING,,,,,,,,
,,2082-091-6012,6012,52841,"Hood Fume, 2082-308D",308D,308D Hood Room,OPERATING,,,,,,,,
,,2082-091-6014,6014,52842,"Hood Fume, 2082-BA02",BA02,BA02 Hood Room,OPERATING,,,,,,,,
,,2082-091-6017,6017,52874,"Hood Fume, 2082-B6",BB06,B6 Hood Room,OPERATING,,,,,,,,
,,2082-091-6020,6020,52876,"Hood Fume, 2082-C5",BC05,C5 Hood Room,OPERATING,,,,,,,,
,,2082-091-6021,6021,52877,"Hood Fume, 2082-D12C",BD12C,C12C Hood Room,OPERATING,,,,,,,,
,,2082-091-6025,6025,52879,"Hood,Fume, 2082-BD21E",BD21E,BD21E Hood Room,OPERATING,,,,,,,,
,,2082-091-6026,6026,52880,"Hood Fume, 2082-E2",BE02,E2 Hood Room,OPERATING,,,,,,,,
,,2082-091-6029,6029,52881,"Hood Fume, 2082-F11-E",BF11,F11 Hood Room,HIBERNATION,,,,,,,,
,,2082-091-6030,6030,52882,"Hood Fume, 2082-F11-W",BF11,F11 Hood Room,HIBERNATION,,,,,,,,
,,2082-091-6031,6031,87121,"Hood,Fume, 2082-BF14, Chemical",BBF14,BF14,OPERATING,,,,,,,,
,,2082-091-6033,6033,52884,"Hood Fume, 2082-G15",BG15,G15 Hood Room,OPERATING,,,,,,,,
,,2082-091-6035,6035,52885,"Hood Fume, 2082-G7A",BG7A,G7A Hood Room,OPERATING,,,,,,,,
,,2082-091-6036,6036,52886,"Hood Fume, 2082-H2",BH02,H2 Hood Room,OPERATING,,,,,,,,
,,2082-091-6037,6037,52887,"Hood Fume, 2082-H7",BH07,H7 Hood Room,OPERATING,,,,,,,,
Clinical Programs K Barn,1153K,1153K-091-6001,6001,53451,"Hood Fume, 1153K-C2621",Room c2621,Hood Room C2621,OPERATING,,,,,,,,
,,1153K-091-6002,6002,53452,"Hood Fume, 1153K-C2621A",Room c2621A,Hood Room C2621A,OPERATING,,,,,,,,
Clinical Programs Multipurpose,1152,1152-091-6003,6003,53453,"Hood,Fume, 1152-C3517",Room C3517,Hood Room C3517,OPERATING,,,,,,,,
,,1152-091-6004,6004,53454,"Hood,Fume, 1152-C3521",Room C3521,Hood Room C3521,OPERATING,,,,,,,,
,,1152-091-6005,6005,53455,"Hood,Fume, 1152-C3525",Room C3525,Hood Room C3525,OPERATING,,,,,,,,
,,1152-091-6006,6006,53456,"Hood,Fume, 1152-C3540",Room C3540,Hood Room C3540,OPERATING,,,,,,,,
,,1152-091-6007,6007,53457,"Hood,Fume, 1152-C3542",Room C3542,Hood Room C3542,OPERATING,,,,,,,,
,,1152-091-6008,6008,53458,"Hood,Fume, 1152-C3546",Room C3546,Hood Room C3546,OPERATING,,,,,,,,
Comstock Hall,1081,1081-091-6001,6001,53024,"Hood Fume, 1081-1104",Room 1104,Hood Room 1104,OPERATING,#comstock_lab_1104_fh_gev/fh_sash,#comstock_lab_1104_fh_gev/occ1,,,,,,
,,1081-091-6002,6002,53025,"Hood Fume, 1081-1105A",Room 1105A,Hood Room 1105A,OPERATING,,,,,,,,
,,1081-091-6003,6003,53026,"Hood Fume, 1081-1108",Room 1108,Hood Room 1108,OPERATING,,,,,,,,
,,1081-091-6004,6004,53027,"Hood Fume, 1081-1112",Room 1112,Hood Room 1112,OPERATING,,,,,,,,
,,1081-091-6005,6005,53028,"Hood Fume, 1081-1116",Room 1116,Hood Room 1116,OPERATING,,,,,,,,
,,1081-091-6006,6006,53029,"Hood Fume, 1081-1120",Room 1120,Hood Room 1120,OPERATING,,,,,,,,
,,1081-091-6007,6007,53030,"Hood Fume, 1081-2111",Room 2111,Hood Room 2111,OPERATING,,,,,,,,
,,1081-091-6008,6008,53031,"Hood Fume, 1081-3119",Room 3119,Hood Room 3119,OPERATING,,,,,,,,
,,1081-091-6009,6009,53032,"Hood Fume, 1081-3131A",Room 3131A,Hood Room 3131A,OPERATING,,,,,,,,
,,1081-091-6010,6010,54621,"Hood Fume, 1081-6129A",Room 6129A,Hood Room 6129A,OPERATING,,,,,,,,
,,1081-091-6012,6012,53034,"Hood Fume, 1081-4129",Room 4129,Hood Room 4129,OPERATING,,,,,,,,
,,1081-091-6013,6013,53043,"Hood Fume, 1081-4131",Room 4131,Hood Room 4131,OPERATING,,,,,,,,
,,1081-091-6014,6014,53044,"Hood Fume, 1081-4133",Room 4133,Hood Room 4133,OPERATING,,,,,,,,
,,1081-091-6018,6018,53048,"Hood,Fume, 1081-5129",Room 5129,Hood Room 5129,OPERATING,,,,,,,,
,,1081-091-6019,6019,53049,"Hood Fume, 1081-6119",Room 6119,Hood Room 6119,OPERATING,,,,,,,,
,,1081-091-6024,6024,53054,"Hood Fume, 1081-6129B",Room 6129,Hood Room 6129B,OPERATING,,,,,,,,
,,1081-091-6025,6025,53055,"Hood Fume, 1081-6129-N",Room 6129,Hood Room 6129,OPERATING,,,,,,,,
,,1081-091-6026,6026,53056,"Hood Fume, 1081-6129-S",Room 6129,Hood Room 6129,OPERATING,,,,,,,,
,,1081-091-6027,6027,53057,"Hood Fume, 1081-B145",Room B145,Hood Room B145,OPERATING,,,,,,,,
,,1081-091-6028,6028,53058,"Hood Fume, 1081-B149",Room B149,Hood Room B149,OPERATING,,,,,,,,
,,1081-091-6029,6029,97167,"Hood,Fume, 1081-5123",5123,5123,OPERATING,,,,,,,,
,,1081-091-6030,6030,97168,"Hood,Fume, 1081-5121A",5121A,5121A,OPERATING,,,,,,,,
,,1081-091-6031,6031,121211,"Hood,Fume, 1081-3127, Chemical",5123,5123,OPERATING,,,,,,,,
,,1081-091-6032,6032,52697,"Hood,Fume, 1081-2144B",2144B,2144B,OPERATING,,,,,,,,
Cornell Health,2704,2704-091-6001,6001,53896,"Hood Fume, 2704-209",Room 209,Hood room 209,OPERATING,,,,,,,,
Dale R Corson Hall,1019E,1019E-091-6001,6001,53148,"Hood Fume, 1019E-E205",E205,Hood Room E205,OPERATING,,,,,,,,
,,1019E-091-6002,6002,53149,"Hood Fume, 1019E-E212",E212,Hood Room E212,OPERATING,,,,,,,,
,,1019E-091-6004,6004,53150,"Hood Fume, 1019E-E240",E240,Hood Room E240,OPERATING,,,,,,,,
,,1019E-091-6005,6005,53151,"Hood Fume, 1019E-E245",E245,Hood Room E245,OPERATING,,,,,,,,
,,1019E-091-6006,6006,53152,"Hood,Fume, 1019E-E248B",E248B,Hood Room E248B,OPERATING,,,,,,,,
,,1019E-091-6007,6007,53153,"Hood,Fume, 1019E-E304B",E304B,E304B,OPERATING,,,,,,,,
,,1019E-091-6010,6010,53154,"Hood Fume, 1019E-E310-01",E310,Hood Room E310,OPERATING,,,,,,,,
,,1019E-091-6011,6011,53155,"Hood Fume, 1019E-E310-02",E310,Hood Room E310,OPERATING,,,,,,,,
,,1019E-091-6012,6012,53156,"Hood Fume, 1019E-E331",E331,Hood Room E331,OPERATING,,,,,,,,
,,1019E-091-6013,6013,53157,"Hood,Fume, 1019E-E334",E334,E334,OPERATING,,,,,,,,
,,1019E-091-6014,6014,53158,"Hood Fume, 1019E-E340",E340,Hood Room E340,OPERATING,,,,,,,,
,,1019E-091-6015,6015,53159,"Hood Fume, 1019E-E405",E405,Hood Room E405,OPERATING,,,,,,,,
,,1019E-091-6017,6017,53160,"Hood Fume, 1019E-E419",E419,Hood Room E419,OPERATING,,,,,,,,
,,1019E-091-6018,6018,53161,"Hood Fume, 1019E-E446",E446,Hood Room E446,OPERATING,,,,,,,,
,,1019E-091-6019,6019,53162,"Hood Fume, 1019E-E450",E450,Hood Room E450,OPERATING,,,,,,,,
,,1019E-091-6021,6021,54645,"Hood Fume, 1019E-E429",E429,Hood Room E429,OPERATING,,,,,,,,
,,1019E-091-6022,6022,54646,"Hood Fume, 1019E-E439",E439,Hood Room E439,OPERATING,,,,,,,,
,,1019E-091-6023,6023,55841,"Hood,Fume, 1019E-E206",E206,Room E206,OPERATING,,,,,,,,
,,1019E-091-6024,6024,98685,"Hood,Fume, 1019E-E142-1",142,Hood Room 142,OPERATING,,,,,,,,
,,1019E-091-6025,6025,125478,"Hood,Fume, 1019E-E344-1",344,344,OPERATING,,,,,,,,
Diagnostic Lab North,2050U,2050U-091-6001,6001,53477,"Hood Fume, 2050U-104",Room 104,Hood Room 104,OPERATING,,,,,,,,
,,2050U-091-6002,6002,53478,"Hood Fume, 2050U-106",Room 106,Hood Room 106,OPERATING,,,,,,,,
,,2050U-091-6003,6003,53479,"Hood Fume, 2050U-106-L",Room 106,Hood Room 106,OPERATING,,,,,,,,
Duffield Hall,2000,2000-091-6001,6001,53059,"Hood Fume, 2000-116-N",116,Hood Room 116,OPERATING,,,,,,,,
,,2000-091-6002,6002,53060,"Hood Fume, 2000-116-S",116,Hood Room 116,OPERATING,,,,,,,,
,,2000-091-6003,6003,53061,"Hood Fume, 2000-119",119,Hood Room 119,OPERATING,,,,,,,,
,,2000-091-6004,6004,53062,"Hood Fume, 2000-125-E",125,Hood Room 125,OPERATING,,,,,,,,
,,2000-091-6005,6005,53063,"Hood Fume, 2000-125-W",125,Hood Room 125,OPERATING,,,,,,,,
,,2000-091-6006,6005,53064,"Hood Fume, 2000-202",202,Hood Room 202,OPERATING,#duffield_hall/second_floor/ahu-1_vavs/lab_202/vav-1/fh_sash_pos,#duffield_hall/second_floor/ahu-1_vavs/lab_202/vav-1/occ1,,,,,,
,,2000-091-6007,6007,53065,"Hood Fume, 2000-207",207,Hood Room 207,OPERATING,,,,,,,,
,,2000-091-6008,6008,53066,"Hood Fume, 2000-209-01",209,Hood Room 209,OPERATING,,,,,,,,
,,2000-091-6009,6009,53067,"Hood Fume, 2000-209-02",209,Hood Room 209,OPERATING,,,,,,,,
,,2000-091-6010,6010,53068,"Hood Fume, 2000-212-01",212,Hood Room 212,OPERATING,,,,,,,,
,,2000-091-6011,6011,53069,"Hood Fume, 2000-212-02",212,Hood Room 212,OPERATING,,,,,,,,
,,2000-091-6012,6012,53070,"Hood Fume, 2000-213-01",213,Hood Room 213,OPERATING,,,,,,,,
,,2000-091-6013,6013,53071,"Hood Fume, 2000-213-02",213,Hood Room 213,OPERATING,,,,,,,,
,,2000-091-6014,6014,53072,"Hood Fume, 2000-213-03",213,Hood Room 213,OPERATING,,,,,,,,
,,2000-091-6015,6015,53073,"Hood Fume, 2000-216",216,Hood Room 216,OPERATING,,,,,,,,
,,2000-091-6016,6016,53769,"Hood Fume, 2000-224-01",224,Hood Room 224,OPERATING,,,,,,,,
,,2000-091-6017,6017,53770,"Hood Fume, 2000-224-02",224,Hood Room 224,OPERATING,,,,,,,,
,,2000-091-6018,6018,53771,"Hood Fume, 2000-227-01",227,Hood Room 227,OPERATING,,,,,,,,
,,2000-091-6019,6019,53772,"Hood Fume, 2000-227-02",227,Hood Room 227,OPERATING,,,,,,,,
,,2000-091-6020,6020,53773,"Hood Fume, 2000-227-03",227,Hood Room 227,OPERATING,,,,,,,,
,,2000-091-6021,6021,53774,"Hood Fume, 2000-231-01",231,Hood Room 231,OPERATING,,,,,,,,
,,2000-091-6022,6022,53775,"Hood Fume, 2000-231-02",231,Hood Room 231,OPERATING,,,,,,,,
,,2000-091-6023,6023,53776,"Hood Fume, 2000-234-01",234,Hood Room 234,OPERATING,,,,,,,,
,,2000-091-6024,6024,53777,"Hood Fume, 2000-234-02",234,Hood Room 234,OPERATING,,,,,,,,
,,2000-091-6025,6025,53778,"Hood Fume, 2000-238",238,Hood Room 238,OPERATING,,,,,,,,
,,2000-091-6026,6026,53779,"Hood,Fume, 2000-300",300,300,OPERATING,,,,,,,,
,,2000-091-6028,6028,53781,"Hood,Fume, 2000-324",324,Hood Room 324,OPERATING,,,,,,,,
,,2000-091-6029,6029,53782,"Hood Fume, 2000-327-01",327,Hood Room 327,OPERATING,,,,,,,,
,,2000-091-6030,6030,53783,"Hood Fume, 2000-327-02",327,Hood Room 327,OPERATING,,,,,,,,
,,2000-091-6031,6031,53784,"Hood Fume, 2000-331-01",331,Hood Room 331,OPERATING,,,,,,,,
,,2000-091-6032,6032,53785,"Hood Fume, 2000-331-02",331,Hood Room 331,OPERATING,,,,,,,,
,,2000-091-6033,6033,53786,"Hood Fume, 2000-331-03",331,Hood Room 331,OPERATING,,,,,,,,
,,2000-091-6034,6034,53787,"Hood Fume, 2000-SVC",SVC,Hood Room SVC,OPERATING,,,,,,,,
,,2000-091-6035,6035,119674,"Hood,Fume, 2000-208",208,Hood Room 208,OPERATING,,,,,,,,
,,2000-091-6036,6036,119787,"Hood,Fume, 2000-328-01",328,Hood Room 328,OPERATING,,,,,,,,
,,2000-091-6037,6037,119788,"Hood,Fume, 2000-328-02",328,Hood Room 328,OPERATING,,,,,,,,
,,2000-091-6038,6038,125471,"Hood,Fume, 2000-330",330,330,OPERATING,,,,,,,,
Eco-Toxicology Fish Hatchery,1013C,1013C-091-6001,6001,52940,"Hood,Fume, 1013C-102",Room 102,Hood Room 102,HIBERNATION,,,,,,,,
Emerson Hall,1028E,1028E-091-6001,6001,52652,"Hood Fume, 1028E-142",Room 142,Hood Room 142,OPERATING,,,,,,,,
,,1028E-091-6002,6002,52653,"Hood Fume, 1028E-144",Room 144,Hood Room 144,OPERATING,,,,,,,,
,,1028E-091-6003,6003,52654,"Hood Fume, 1028E-146",Room 146,Hood Room 146,OPERATING,,,,,,,,
,,1028E-091-6004,6004,52655,"Hood Fume, 1028E-146B",Room 146B,Hood Room 146B,OPERATING,,,,,,,,
,,1028E-091-6005,6005,52656,"Hood Fume, 1028E-245",Room 245,Hood Room 245,OPERATING,,,,,,,,
,,1028E-091-6006,6006,52657,"Hood Fume, 1028E-263-01",Room 263,Hood Room 263,OPERATING,,,,,,,,
,,1028E-091-6007,6007,52658,"Hood Fume, 1028E-263-02",Room 263,Hood Room 263,OPERATING,,,,,,,,
,,1028E-091-6008,6008,52659,"Hood,Fume, 1028E-334-1",Room 334,Hood Room 334,OPERATING,,,,,,,,
,,1028E-091-6009,6009,52660,"Hood Fume, 1028E-336-01",Room 336,Hood Room 336,OPERATING,,,,,,,,
,,1028E-091-6010,6010,52661,"Hood Fume, 1028E-336-02",Room 336,Hood Room 336,OPERATING,,,,,,,,
,,1028E-091-6011,6011,52662,"Hood Fume, 1028E-341",Room 341,Hood Room 341,OPERATING,,,,,,,,
,,1028E-091-6012,6012,52663,"Hood Fume, 1028E-347",Room 347,Hood Room 347,OPERATING,,,,,,,,
,,1028E-091-6013,6013,52664,"Hood Fume, 1028E-G34-01",Room G34,Hood Room G34,OPERATING,,,,,,,,
,,1028E-091-6014,6014,52665,"Hood Fume, 1028E-G34-02",Room G34,Hood Room G34,OPERATING,,,,,,,,
,,1028E-091-6015,6015,52666,"Hood,Fume, 1028E-G35",Room G35,Hood Room G35,HIBERNATION,,,,,,,,
,,1028E-091-6016,6016,52667,"Hood Fume, 1028E-G47",Room G47,Hood Room G47,OPERATING,,,,,,,,
,,1028E-091-6017,6017,52668,"Hood Fume, 1028E-G50A",Room G50A,Hood Room G50A,OPERATING,,,,,,,,
,,1028E-091-6018,6018,52669,"Hood Fume, 1028E-G51",Room G51,Hood Room G51,OPERATING,,,,,,,,
,,1028E-091-6020,6020,119701,"Hood,Fume, 1028E-334-2",Room 334,Hood Room 334,OPERATING,,,,,,,,
,,1028E-091-6021,6021,119702,"Hood,Fume, 1028E-G40",Room G40,Hood Room G40,OPERATING,,,,,,,,
Environmental Health & Safety,2101,2101-091-6001,6001,53895,"Hood Fume, 2101-H",Room H,Hood room H,OPERATING,,,,,,,,
Equine Drug Testing Main Bld,2050G,2050G-091-6001,6001,53465,"Hood Fume, 2050G-106",Room 106,Hood Room 106,OPERATING,,,,,,,,
,,2050G-091-6002,6002,53466,"Hood Fume, 2050-120",Room 120,Hood Room 120,OPERATING,,,,,,,,
,,2050G-091-6003,6003,53467,"Hood Fume, 2050-122",Room 122,Hood Room 122,OPERATING,,,,,,,,
,,2050G-091-6004,6004,53468,"Hood Fume, 2050-130-N",Room 130,Hood Room 130,OPERATING,,,,,,,,
,,2050G-091-6005,6005,53469,"Hood Fume, 2050-130-S",Room 130,Hood Room 130,OPERATING,,,,,,,,
,,2050G-091-6006,6006,53470,"Hood Fume, 2050-132",Room 132,Hood Room 132,OPERATING,,,,,,,,
,,2050G-091-6007,6007,53471,"Hood,Fume, 2050-133-N",Room 133,Hood Room 133,OPERATING,,,,,,,,
,,2050G-091-6008,6008,53472,"Hood Fume, 2050-133-S",Room 133,Hood Room 133,OPERATING,,,,,,,,
,,2050G-091-6009,6009,53473,"Hood Fume, 2050-134A",Room 134A,Hood Room 134A,OPERATING,,,,,,,,
,,2050G-091-6010,6010,53474,"Hood Fume, 2050-135",Room 135,Hood Room 135,OPERATING,,,,,,,,
,,2050G-091-6011,6011,53475,"Hood Fume, 2050-137",Room 137,Hood Room 137,OPERATING,,,,,,,,
,,2050G-091-6012,6012,53476,"Hood Fume, 2050-148",Room 148,Hood Room 148,OPERATING,,,,,,,,
FM Shops Annex,3016,3016-091-6001,6001,53909,"Hood Fume, 3016-H",Room H,Hood Room H,OPERATING,,,,,,,,
Filter Plant,5210,5210-091-6001,6001,54029,"Hood,Fume, 5210-201",201,201,OPERATING,,,,,,,,
Freese R Liddell Laboratory,2800C,2800C-091-6001,6001,54040,"Hood Fume, 2800C-120",Room 120,Hood Room 120,OPERATING,,,,,,,,
Freeville 27 Ed Hill R Pst Stg,1229E,1229E-091-6001,6001,53885,"Hood Fume, 1229E-105",Room 105,Hood Room 105,OPERATING,,,,,,,,
Freeville Thompson Laboratory,1941A,1941A-091-6001,6001,53401,"Hood Fume, 1941A-102 ***Compliance Testing Not Required***",Room 102,Hood Room 102,OPERATING,,,,,,,,
,,1941A-091-6002,6002,53402,"Hood Fume, 1941A-105",Room 105,Hood Room 105,OPERATING,,,,,,,,
,,1941A-091-6003,6003,53403,"Hood Fume, 1941A-120",Room 120,Hood Room 120,INACTIVE,,,,,,,,
Gnva Barton Laboratory,4935A,4935A-091-6001,6001,53987,"Hood Fume, 4935A-012",Room 012,Hood Room 012,OPERATING,,,,,,,,
,,4935A-091-6002,6002,53988,"Hood Fume, 4935A-020",Room 020,Hood Room 020,OPERATING,,,,,,,,
,,4935A-091-6003,6003,53989,"Hood Fume, 4935A-035",Room 035,Hood Room 035,OPERATING,,,,,,,,
,,4935A-091-6004,6004,53990,"Hood Fume, 4935A-043",Room 043,Hood Room 043,OPERATING,,,,,,,,
,,4935A-091-6005,6005,53991,"Hood Fume, 4935A-111",Room 111,Hood Room 111,OPERATING,,,,,,,,
,,4935A-091-6006,6006,53992,"Hood Fume, 4935A-117",Room 117,Hood Room 117,OPERATING,,,,,,,,
,,4935A-091-6007,6007,53993,"Hood Fume, 4935A-206",Room 206,Hood Room 206,OPERATING,,,,,,,,
,,4935A-091-6008,6008,53994,"Hood Fume, 4935A-207",Room 207,Hood Room 207,OPERATING,,,,,,,,
,,4935A-091-6009,6009,53995,"Hood Fume, 4935A-210",Room 210,Hood Room 210,OPERATING,,,,,,,,
,,4935A-091-6010,6010,53996,"Hood Fume, 4935A-215",Room 215,Hood Room 215,OPERATING,,,,,,,,
,,4935A-091-6011,6011,53997,"Hood Fume, 4935A-216",Room 216,Hood Room 216,OPERATING,,,,,,,,
,,4935A-091-6012,6012,53998,"Hood Fume, 4935A-218",Room 218,Hood Room 218,OPERATING,,,,,,,,
,,4935A-091-6013,6013,53999,"Hood Fume, 4935A-309",Room 309,Hood Room 309,OPERATING,,,,,,,,
,,4935A-091-6014,6014,54000,"Hood Fume, 4935A-319",Room 319,Hood Room 319,OPERATING,,,,,,,,
,,4935A-091-6015,6015,54001,"Hood Fume, 4935A-321",Room 321,Hood Room 321,OPERATING,,,,,,,,
,,4935A-091-6016,6016,54002,"Hood Fume, 4935A-322",Room 322,Hood Room 322,OPERATING,,,,,,,,
,,4935A-091-6017,6017,54003,"Hood Fume, 4935A-409",Room 409,Hood Room 409,OPERATING,,,,,,,,
,,4935A-091-6018,6018,54004,"Hood Fume, 4935A-411",Room 411,Hood Room 411,OPERATING,,,,,,,,
,,4935A-091-6019,6019,54005,"Hood Fume, 4935A-421",Room 421,Hood Room 421,OPERATING,,,,,,,,
,,4935A-091-6020,6020,54006,"Hood Fume, 4935A-510",Room 510,Hood Room 510,OPERATING,,,,,,,,
,,4935A-091-6021,6021,54007,"Hood Fume, 4935A-520",Room 520,Hood Room 520,OPERATING,,,,,,,,
,,4935A-091-6022,6022,54008,"Hood Fume, 4935A-611-C",Room 611,Hood Room 611,OPERATING,,,,,,,,
,,4935A-091-6023,6023,54009,"Hood Fume, 4935A-611-N",Room 611,Hood Room 611,OPERATING,,,,,,,,
,,4935A-091-6024,6024,54010,"Hood Fume, 4935A-611-S",Room 611,Hood Room 611,OPERATING,,,,,,,,
,,4935A-091-6025,6025,54011,"Hood Fume, 4935A-613",3,Hood Room 613,OPERATING,,,,,,,,
,,4935A-091-6026,6026,54012,"Hood Fume, 4935A-622-S",Room 622,Hood Room 622,OPERATING,,,,,,,,
,,4935A-091-6027,6027,54013,"Hood Fume, 4935A-622-W",Room 622,Hood Room 622,OPERATING,,,,,,,,
,,4935A-091-6028,6028,54014,"Hood Fume, 4935A-626",Room 626,Hood Room 626,OPERATING,,,,,,,,
Gnva Field Rsch Pesticide Stg,4966A,4966A-091-6001,6001,54025,"Hood Fume, 4966A-101-N",Room 101,Hood Room 101,OPERATING,,,,,,,,
,,4966A-091-6002,6002,54026,"Hood Fume, 4966A-101-S",Room 101,Hood Room 101,OPERATING,,,,,,,,
,,4966A-091-6003,6003,54027,"Hood Fume, 4966A-102-N",Room 102,Hood Room 102,OPERATING,,,,,,,,
,,4966A-091-6004,6004,54028,"Hood Fume, 4966A-102-S",Room 102,Hood Room 102,OPERATING,,,,,,,,
Gnva Food Research Laboratory,4934,4934-091-6001,6001,53956,"Hood Fume, 4934-103",Room 103,Hood Room 103,OPERATING,,,,,,,,
,,4934-091-6002,6002,53957,"Hood Fume, 4934-104",Room 104,Hood Room 104,OPERATING,,,,,,,,
,,4934-091-6003,6003,53958,"Hood Fume, 4934-109",Room 109,Hood Room 109,OPERATING,,,,,,,,
,,4934-091-6004,6004,53959,"Hood Fume, 4934-110",Room 110,Hood Room 110,OPERATING,,,,,,,,
,,4934-091-6005,6005,53960,"Hood Fume, 4934-115",Room 115,Hood Room 115,OPERATING,,,,,,,,
,,4934-091-6006,6006,53961,"Hood Fume, 4934-116",Room 116,Hood Room 116,OPERATING,,,,,,,,
,,4934-091-6007,6007,53962,"Hood Fume, 4934-121",Room 121,Hood Room 121,OPERATING,,,,,,,,
,,4934-091-6008,6008,53963,"Hood Fume, 4934-128",Room 128,Hood Room 128,OPERATING,,,,,,,,
,,4934-091-6009,6009,53964,"Hood Fume, 4934-129",Room 129,Hood Room 129,OPERATING,,,,,,,,
,,4934-091-6010,6010,53965,"Hood Fume, 4934-134",Room 134,Hood Room 134,OPERATING,,,,,,,,
,,4934-091-6011,6011,53966,"Hood Fume, 4934-135-E",Room 135,Hood Room 135,OPERATING,,,,,,,,
,,4934-091-6012,6012,53967,"Hood Fume, 4934-135-W",Room 135,Hood Room 135,OPERATING,,,,,,,,
,,4934-091-6013,6013,53968,"Hood Fume, 4934-147",Room 147,Hood Room 147,OPERATING,,,,,,,,
,,4934-091-6014,6014,53969,"Hood Fume, 4934-158",Room 158,Hood Room 158,OPERATING,,,,,,,,
,,4934-091-6015,6015,53970,"Hood Fume, 4934-203",Room 203,Hood Room 203,OPERATING,,,,,,,,
,,4934-091-6016,6016,53971,"Hood Fume, 4934-204",Room 204,Hood Room 204,OPERATING,,,,,,,,
,,4934-091-6017,6017,53972,"Hood Fume, 4934-205",Room 205,Hood Room 205,OPERATING,,,,,,,,
,,4934-091-6018,6018,53973,"Hood Fume, 4934-209-NE",Room 209,Hood Room 209,OPERATING,,,,,,,,
,,4934-091-6019,6019,53974,"Hood Fume, 4934-209-NW",Room 209,Hood Room 209,OPERATING,,,,,,,,
,,4934-091-6020,6020,53975,"Hood Fume, 4934-209-SE",Room 209,Hood Room 209,OPERATING,,,,,,,,
,,4934-091-6021,6021,53976,"Hood Fume, 4934-210",Room 210,Hood Room 210,OPERATING,,,,,,,,
,,4934-091-6022,6022,53977,"Hood Fume, 4934-213",Room 213,Hood Room 213,OPERATING,,,,,,,,
,,4934-091-6023,6023,53978,"Hood Fume, 4934-216",6,Hood Room 216,OPERATING,,,,,,,,
,,4934-091-6024,6024,53979,"Hood Fume, 4934-223",Room 223,Hood Room 223,OPERATING,,,,,,,,
,,4934-091-6025,6025,53980,"Hood Fume, 4934-229",Room 229,Hood Room 229,OPERATING,,,,,,,,
,,4934-091-6026,6026,53981,"Hood Fume, 4934-230",Room 230,Hood Room 230,OPERATING,,,,,,,,
,,4934-091-6027,6027,53982,"Hood Fume, 4934-232",Room 232,Hood Room 232,OPERATING,,,,,,,,
,,4934-091-6028,6028,53983,"Hood Fume, 4934-235",Room 235,Hood Room 235,OPERATING,,,,,,,,
,,4934-091-6029,6029,53984,"Hood Fume, 4934-238",Room 238,Hood Room 238,OPERATING,,,,,,,,
,,4934-091-6030,6030,53985,"Hood Fume, 4934-249",Room 249,Hood Room 249,OPERATING,,,,,,,,
,,4934-091-6031,6031,53986,"Hood Fume, 4934-G25",Room G25,Hood Room G25,OPERATING,,,,,,,,
Gnva Hedrick Hall,4904,4904-091-6001,6001,53938,"Hood Fume, 4904-119A",Room 119,Hood Room 119,OPERATING,,,,,,,,
,,4904-091-6002,6002,53939,"Hood Fume, 4904-207",Room 207,Hood Room 207,OPERATING,,,,,,,,
,,4904-091-6003,6003,53940,"Hood Fume, 4904-208-E",Room 208-E,Hood Room 208-E,OPERATING,,,,,,,,
,,4904-091-6004,6004,53941,"Hood Fume, 4904-208-W",Room 208,Hood Room 208,OPERATING,,,,,,,,
,,4904-091-6005,6005,53942,"Hood Fume, 4904-222",Room 222,Hood Room 222,OPERATING,,,,,,,,
,,4904-091-6006,6006,53943,"Hood Fume, 4904-223",Room 223,Hood Room 223,OPERATING,,,,,,,,
,,4904-091-6007,6007,53946,"Hood Fume, 4904-224",Room 224,Hood Room 224,OPERATING,,,,,,,,
,,4904-091-6008,6008,53947,"Hood Fume, 4904-225",Room 225,Hood Room 225,OPERATING,,,,,,,,
,,4904-091-6009,6009,53948,"Hood Fume, 4904-305",Room 305,Hood Room 305,OPERATING,,,,,,,,
,,4904-091-6010,6010,53949,"Hood Fume, 4904-316",Room 316,Hood Room 316,OPERATING,,,,,,,,
,,4904-091-6011,6011,53950,"Hood Fume, 4904-G13",Room G13,Hood Room G13,OPERATING,,,,,,,,
Gnva Hudson Vly Lb,4950H,4950H-091-6001,6001,54017,"Hood Fume, 4950H-G07",Room G07,Hood Room G07,OPERATING,,,,,,,,
,,4950H-091-6002,6002,54018,"Hood Fume, 4950H-G08",Room G08,Hood Room G08,OPERATING,,,,,,,,
Gnva Hudson Vly Pesticide Stg,4950J,4950J-091-6001,6001,54019,"Hood Fume, 4950J-102A",Room 102,Hood Room 102,OPERATING,,,,,,,,
Gnva Pesticide Storage,4935H,4935H-091-6001,6001,54015,"Hood Fume, 4935H-102",Room 102,Hood Room 102,OPERATING,,,,,,,,
,,4935H-091-6002,6002,54016,"Hood Fume, 4935H-106",Room 1076,Hood Room 106,OPERATING,,,,,,,,
Gnva Portland Barn 1 Pest Bl,3301B,3301B-091-6001,6001,125458,"Hood,Fume, 3301B-107",107,107,OPERATING,,,,,,,,
